#options: 2520x1080 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=6 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=7000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:135 out:136 type:b dur:2 cpbdur:2 q:25.72 aq:21.47 tex:51494 mv:48911 misc:10107 imb:681 pmb:4414 smb:5649 d:- ref:0 ;
in:140 out:137 type:P dur:2 cpbdur:2 q:25.71 aq:19.42 tex:405106 mv:93890 misc:2892 imb:4065 pmb:6218 smb:461 d:s ref:0 ;
in:138 out:138 type:B dur:2 cpbdur:2 q:25.72 aq:20.76 tex:134461 mv:81291 misc:8864 imb:1641 pmb:6042 smb:3061 d:s ref:0 ;
in:137 out:139 type:b dur:2 cpbdur:2 q:25.72 aq:21.69 tex:65213 mv:58757 misc:10278 imb:826 pmb:4987 smb:4931 d:s ref:0 ;
in:139 out:140 type:b dur:2 cpbdur:2 q:25.72 aq:21.47 tex:51479 mv:49009 misc:10264 imb:701 pmb:4329 smb:5714 d:- ref:0 ;
in:144 out:141 type:P dur:2 cpbdur:2 q:25.68 aq:19.48 tex:385610 mv:94319 misc:2903 imb:3695 pmb:6579 smb:470 d:s ref:0 ;
in:142 out:142 type:B dur:2 cpbdur:2 q:25.70 aq:20.77 tex:125763 mv:78079 misc:9126 imb:1401 pmb:6114 smb:3229 d:s ref:0 ;
in:141 out:143 type:b dur:2 cpbdur:2 q:25.71 aq:21.70 tex:60710 mv:56238 misc:10156 imb:711 pmb:5016 smb:5017 d:s ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:25.69 aq:21.62 tex:46260 mv:45797 misc:10319 imb:512 pmb:4266 smb:5966 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:25.66 aq:19.51 tex:401755 mv:93638 misc:3231 imb:3445 pmb:6791 smb:508 d:s ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:25.67 aq:20.90 tex:117647 mv:74937 misc:9456 imb:1147 pmb:6161 smb:3436 d:s ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:25.68 aq:21.85 tex:59047 mv:55163 misc:10310 imb:632 pmb:5070 smb:5042 d:s ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:25.67 aq:21.65 tex:45723 mv:45115 misc:10346 imb:491 pmb:4248 smb:6005 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:25.66 aq:20.05 tex:365913 mv:91337 misc:3686 imb:3169 pmb:6935 smb:640 d:s ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:25.66 aq:20.94 tex:119951 mv:72620 misc:9509 imb:988 pmb:6325 smb:3431 d:s ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:25.66 aq:22.07 tex:55137 mv:52058 misc:10461 imb:485 pmb:4963 smb:5296 d:s ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:25.66 aq:21.70 tex:43756 mv:41955 misc:10249 imb:372 pmb:4112 smb:6260 d:- ref:0 ;
in:154 out:153 type:P dur:2 cpbdur:2 q:25.68 aq:20.36 tex:327841 mv:82028 misc:4907 imb:2848 pmb:6852 smb:1044 d:s ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:25.67 aq:21.97 tex:55943 mv:47975 misc:10322 imb:401 pmb:4722 smb:5621 d:s ref:0 ;
in:158 out:155 type:P dur:2 cpbdur:2 q:25.73 aq:19.74 tex:296941 mv:81844 misc:4255 imb:4786 pmb:5131 smb:827 d:s ref:0 w:6,47,4,7,94,34,95,33 ;
in:156 out:156 type:B dur:2 cpbdur:2 q:25.70 aq:20.86 tex:321693 mv:86036 misc:7167 imb:3615 pmb:5125 smb:2004 d:s ref:0 ;
in:155 out:157 type:b dur:2 cpbdur:2 q:25.69 aq:21.93 tex:141578 mv:56746 misc:9572 imb:1683 pmb:5079 smb:3982 d:s ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:25.72 aq:21.50 tex:153839 mv:60343 misc:9050 imb:1913 pmb:5107 smb:3724 d:- ref:0 ;
in:162 out:159 type:P dur:2 cpbdur:2 q:25.73 aq:18.81 tex:224080 mv:79914 misc:4182 imb:5444 pmb:4430 smb:870 d:s ref:0 w:6,41,5,5,21,44,21,44 ;
in:160 out:160 type:B dur:2 cpbdur:2 q:25.73 aq:19.86 tex:270545 mv:80186 misc:7189 imb:3881 pmb:4733 smb:2130 d:t ref:0 ;
in:159 out:161 type:b dur:2 cpbdur:2 q:25.73 aq:20.83 tex:124406 mv:52866 misc:9320 imb:1855 pmb:4485 smb:4404 d:t ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:25.73 aq:20.37 tex:148422 mv:61452 misc:9070 imb:2409 pmb:4959 smb:3376 d:- ref:0 ;
in:166 out:163 type:P dur:2 cpbdur:2 q:25.64 aq:16.07 tex:141951 mv:58531 misc:5806 imb:6310 pmb:2667 smb:1767 d:s ref:0 w:7,55,9,7,57,71,54,74 ;
in:164 out:164 type:B dur:2 cpbdur:2 q:25.68 aq:18.53 tex:219247 mv:65451 misc:7598 imb:4209 pmb:4113 smb:2422 d:t ref:0 ;
in:163 out:165 type:b dur:2 cpbdur:2 q:25.71 aq:19.54 tex:120770 mv:47069 misc:9401 imb:2197 pmb:4452 smb:4095 d:s ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:25.66 aq:18.54 tex:127203 mv:50587 misc:9178 imb:2998 pmb:4090 smb:3656 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:25.49 aq:15.12 tex:111394 mv:47291 misc:7003 imb:5499 pmb:2655 smb:2590 d:s ref:0 w:6,43,5,6,43,42,44,40 ;
in:169 out:168 type:P dur:2 cpbdur:2 q:25.49 aq:11.23 tex:489 mv:312 misc:847 imb:70 pmb:0 smb:10674 d:s ref:0 w:0,0,16,7,8,120,1,127 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:25.49 aq:15.04 tex:125109 mv:43828 misc:6007 imb:4300 pmb:4289 smb:2155 d:s ref:0 ;
in:170 out:170 type:P dur:2 cpbdur:2 q:25.31 aq:13.44 tex:209218 mv:32582 misc:1376 imb:10078 pmb:68 smb:598 d:s ref:0 ;
in:171 out:171 type:P dur:2 cpbdur:2 q:25.34 aq:15.14 tex:237709 mv:49397 misc:3646 imb:6811 pmb:2829 smb:1104 d:s ref:0 w:6,127,-16 ;
in:172 out:172 type:P dur:2 cpbdur:2 q:25.31 aq:15.83 tex:241244 mv:53073 misc:4139 imb:6109 pmb:3496 smb:1139 d:s ref:0 w:1,3,-8,6,83,-38,80,-32 ;
in:173 out:173 type:I dur:2 cpbdur:2 q:22.73 aq:13.59 tex:499889 mv:129121 misc:486 imb:10744 pmb:0 smb:0 d:s ref:w:1,3,-8,6,83,-38,80,-32 ;
in:177 out:174 type:P dur:2 cpbdur:2 q:25.59 aq:17.81 tex:362879 mv:67573 misc:2724 imb:5944 pmb:4433 smb:367 d:s ref:0 w:6,127,-15,6,123,-118,123,-118 ;
in:175 out:175 type:B dur:2 cpbdur:2 q:25.59 aq:18.22 tex:145292 mv:48186 misc:8962 imb:3323 pmb:3948 smb:3473 d:s ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:25.59 aq:18.23 tex:99905 mv:41035 misc:9204 imb:2896 pmb:3581 smb:4267 d:s ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:25.59 aq:18.76 tex:93177 mv:40204 misc:9291 imb:2502 pmb:3639 smb:4603 d:- ref:0 ;
in:180 out:178 type:P dur:2 cpbdur:2 q:25.70 aq:18.22 tex:390076 mv:71359 misc:3237 imb:5003 pmb:5224 smb:517 d:s ref:0 w:3,11,-6,6,88,-48,85,-42 ;
in:178 out:179 type:B dur:2 cpbdur:2 q:25.62 aq:19.50 tex:117562 mv:48189 misc:9393 imb:2534 pmb:3827 smb:4383 d:s ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:25.66 aq:19.70 tex:85410 mv:38021 misc:9193 imb:1989 pmb:3243 smb:5512 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:25.77 aq:18.38 tex:465349 mv:78680 misc:1779 imb:5295 pmb:5287 smb:162 d:s ref:0 w:6,87,-5,6,87,-46,87,-46 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:25.73 aq:20.49 tex:161551 mv:54411 misc:8878 imb:2820 pmb:4555 smb:3369 d:s ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:25.72 aq:20.10 tex:88731 mv:39897 misc:9276 imb:2083 pmb:3391 smb:5270 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:25.75 aq:20.44 tex:82916 mv:36793 misc:9507 imb:1666 pmb:3426 smb:5652 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:25.85 aq:18.53 tex:254075 mv:66567 misc:6734 imb:2760 pmb:6029 smb:1955 d:s ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:25.81 aq:19.70 tex:55496 mv:39009 misc:10471 imb:770 pmb:4191 smb:5783 d:s ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:25.79 aq:20.31 tex:22228 mv:21843 misc:8801 imb:328 pmb:2684 smb:7732 d:s ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:25.83 aq:19.87 tex:18877 mv:16689 misc:8066 imb:246 pmb:2219 smb:8279 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:25.89 aq:18.79 tex:286945 mv:69627 misc:5924 imb:3287 pmb:5899 smb:1558 d:s ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:25.87 aq:19.41 tex:61106 mv:42582 misc:10640 imb:735 pmb:4525 smb:5484 d:s ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:25.86 aq:20.20 tex:21222 mv:22238 misc:9020 imb:304 pmb:2792 smb:7648 d:s ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:25.88 aq:20.35 tex:18694 mv:17727 misc:8395 imb:218 pmb:2357 smb:8169 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:26.11 aq:18.99 tex:251472 mv:64167 misc:6745 imb:2871 pmb:5871 smb:2002 d:s ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:26.00 aq:19.89 tex:61262 mv:41864 misc:10386 imb:887 pmb:4267 smb:5590 d:s ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:25.95 aq:20.33 tex:26006 mv:25622 misc:9228 imb:376 pmb:2993 smb:7375 d:s ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:26.05 aq:19.87 tex:19156 mv:17168 misc:8140 imb:269 pmb:2194 smb:8281 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:26.16 aq:18.97 tex:243922 mv:64196 misc:7002 imb:2695 pmb:5865 smb:2184 d:s ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:26.13 aq:19.99 tex:56414 mv:39523 misc:10543 imb:808 pmb:4282 smb:5654 d:s ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:26.12 aq:19.95 tex:20140 mv:19511 misc:8581 imb:255 pmb:2561 smb:7928 d:s ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:26.15 aq:20.25 tex:15821 mv:14557 misc:7822 imb:193 pmb:2077 smb:8474 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:26.20 aq:19.06 tex:235025 mv:63068 misc:7227 imb:2649 pmb:5815 smb:2280 d:s ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:26.18 aq:19.83 tex:52092 mv:36485 misc:10375 imb:759 pmb:4175 smb:5810 d:s ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:26.17 aq:20.21 tex:18840 mv:17738 misc:8406 imb:223 pmb:2441 smb:8080 d:s ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:26.19 aq:20.26 tex:15100 mv:11523 misc:7505 imb:162 pmb:1889 smb:8693 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:26.01 aq:18.89 tex:241383 mv:63713 misc:6960 imb:2723 pmb:5863 smb:2158 d:s ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:26.11 aq:19.51 tex:50950 mv:34956 misc:10254 imb:715 pmb:4038 smb:5991 d:s ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:26.15 aq:20.21 tex:21041 mv:19115 misc:8716 imb:283 pmb:2610 smb:7851 d:s ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:26.06 aq:19.92 tex:17114 mv:12925 misc:7769 imb:170 pmb:2130 smb:8444 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:25.74 aq:18.62 tex:246193 mv:64069 misc:6618 imb:2715 pmb:6118 smb:1911 d:s ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:25.88 aq:19.87 tex:63647 mv:39189 misc:10340 imb:861 pmb:4438 smb:5445 d:s ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:25.94 aq:20.01 tex:24057 mv:20470 misc:8969 imb:310 pmb:2828 smb:7606 d:s ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:25.81 aq:20.34 tex:22452 mv:16208 misc:8460 imb:234 pmb:2473 smb:8037 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:25.43 aq:18.48 tex:258505 mv:63650 misc:6933 imb:2582 pmb:6076 smb:2086 d:s ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:25.59 aq:19.75 tex:66405 mv:41226 misc:10649 imb:828 pmb:4698 smb:5218 d:s ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:25.66 aq:20.05 tex:25564 mv:19607 misc:9021 imb:275 pmb:2855 smb:7614 d:s ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:25.51 aq:20.71 tex:27758 mv:18074 misc:8800 imb:342 pmb:2571 smb:7831 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:25.19 aq:18.25 tex:251102 mv:66022 misc:6452 imb:2772 pmb:6088 smb:1884 d:s ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:25.31 aq:19.73 tex:79161 mv:46915 misc:10436 imb:1026 pmb:5034 smb:4684 d:s ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:25.37 aq:20.35 tex:32603 mv:24149 misc:9352 imb:379 pmb:3177 smb:7188 d:s ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:25.25 aq:20.26 tex:30584 mv:20374 misc:9074 imb:320 pmb:2836 smb:7588 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:24.96 aq:18.26 tex:295014 mv:71548 misc:5326 imb:3270 pmb:6170 smb:1304 d:s ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:25.07 aq:19.61 tex:78695 mv:46449 misc:10464 imb:1023 pmb:5094 smb:4627 d:s ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:25.13 aq:19.76 tex:34540 mv:25302 misc:9734 imb:404 pmb:3389 smb:6951 d:s ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:25.01 aq:19.66 tex:22405 mv:17191 misc:8596 imb:213 pmb:2565 smb:7966 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:24.74 aq:17.96 tex:380041 mv:81927 misc:3704 imb:3815 pmb:6184 smb:745 d:s ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:24.85 aq:19.62 tex:89902 mv:51972 misc:10102 imb:1038 pmb:5472 smb:4234 d:s ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:24.90 aq:19.81 tex:33240 mv:26929 misc:9967 imb:343 pmb:3710 smb:6691 d:s ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:24.79 aq:20.19 tex:33254 mv:23260 misc:9526 imb:336 pmb:3213 smb:7195 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:24.59 aq:17.84 tex:312183 mv:74423 misc:5042 imb:3070 pmb:6430 smb:1244 d:s ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:24.66 aq:19.54 tex:93574 mv:52930 misc:10072 imb:1087 pmb:5471 smb:4186 d:s ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:24.70 aq:20.21 tex:38392 mv:26635 misc:9781 imb:396 pmb:3525 smb:6823 d:s ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:24.63 aq:19.86 tex:34088 mv:22848 misc:9352 imb:331 pmb:3224 smb:7189 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:24.45 aq:17.74 tex:299410 mv:74248 misc:5270 imb:2975 pmb:6491 smb:1278 d:s ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:24.52 aq:19.41 tex:91772 mv:52557 misc:10239 imb:1054 pmb:5458 smb:4232 d:s ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:24.56 aq:19.91 tex:37177 mv:27464 misc:10071 imb:372 pmb:3747 smb:6625 d:s ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:24.48 aq:19.90 tex:32590 mv:21753 misc:9441 imb:288 pmb:3200 smb:7256 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:24.32 aq:17.90 tex:296185 mv:74683 misc:5020 imb:3268 pmb:6328 smb:1148 d:s ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:24.38 aq:18.99 tex:88951 mv:51154 misc:10375 imb:907 pmb:5570 smb:4267 d:s ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:24.42 aq:19.68 tex:35695 mv:26734 misc:9955 imb:350 pmb:3647 smb:6747 d:s ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:24.35 aq:19.52 tex:30870 mv:21562 misc:9440 imb:240 pmb:3207 smb:7297 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:24.23 aq:17.81 tex:283692 mv:75835 misc:5033 imb:3390 pmb:6220 smb:1134 d:s ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:24.27 aq:18.77 tex:97552 mv:56133 misc:10035 imb:1024 pmb:5803 smb:3917 d:s ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:24.30 aq:19.23 tex:40637 mv:30757 misc:10006 imb:416 pmb:3905 smb:6423 d:s ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:24.25 aq:18.95 tex:34832 mv:23655 misc:9569 imb:295 pmb:3390 smb:7059 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:24.15 aq:18.38 tex:228263 mv:72603 misc:6150 imb:3100 pmb:6093 smb:1551 d:s ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:24.19 aq:18.95 tex:101080 mv:52903 misc:10153 imb:914 pmb:5820 smb:4010 d:s ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:24.21 aq:19.55 tex:39471 mv:28630 misc:10091 imb:361 pmb:3824 smb:6559 d:s ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:24.17 aq:19.32 tex:35162 mv:24381 misc:9761 imb:292 pmb:3516 smb:6936 d:- ref:0 ;
in:251 out:249 type:P dur:2 cpbdur:2 q:24.04 aq:19.61 tex:113008 mv:53988 misc:9220 imb:2393 pmb:4672 smb:3679 d:s ref:0 ;
in:249 out:250 type:B dur:2 cpbdur:2 q:24.11 aq:19.36 tex:50775 mv:29880 misc:10217 imb:456 pmb:3737 smb:6551 d:s ref:0 ;
in:250 out:251 type:b dur:2 cpbdur:2 q:24.08 aq:19.68 tex:56330 mv:36400 misc:10606 imb:497 pmb:4689 smb:5558 d:- ref:0 ;
